CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalItems,IsUK,Churned,ChurnProbability,ChurnRiskTier,Segment,RFM_Total
17043,88,2,324.97,12.035925925925927,27,357,1,0,44.8,Low Risk,Champions,12
17045,23,3,339.44,15.42909090909091,20,106,1,1,34.4,Low Risk,Cant Lose Them,8
17046,67,1,642.02,29.182727272727274,22,510,1,1,42.7,Low Risk,Hibernating,7
17047,115,2,749.43,17.42860465116279,40,352,1,0,47.6,Low Risk,At Risk,10
17048,28,3,925.35,21.519767441860466,41,485,1,1,32.8,Low Risk,At Risk,9
17049,28,5,2606.65,19.308518518518518,105,1083,1,0,24.8,Safe,Champions,15
17050,6,6,3228.84,10.217848101265822,169,1614,1,1,16.8,Safe,At Risk,12
17051,104,1,247.14,5.747441860465116,40,184,1,1,46.8,Low Risk,Lost,4
17053,41,1,498.48,38.34461538461539,13,122,1,1,39.6,Low Risk,Hibernating,7
17054,48,4,1207.32,16.5386301369863,58,739,1,0,33.1,Low Risk,Champions,12
17058,109,2,819.66,16.727755102040817,42,455,1,0,46.4,Low Risk,At Risk,10
17059,20,4,2250.1,6.097831978319783,232,1283,1,0,15.1,Safe,Champions,13
17060,176,1,234.23999999999998,46.848,5,216,1,1,62.7,Medium Risk,Lost,4
17061,21,10,4658.83,58.97253164556962,48,1408,1,0,25.5,Low Risk,At Risk,12
17062,224,4,533.33,7.7294202898550735,51,418,1,1,62.5,Medium Risk,At Risk,8
17063,73,4,671.87,17.68078947368421,35,309,1,0,39.6,Low Risk,Champions,13
17064,93,2,461.3,10.727906976744187,36,189,1,0,44.5,Low Risk,Loyal Customers,10
17068,5,16,3533.04,15.986606334841628,88,1643,1,0,17.2,Safe,Champions,15
17069,65,5,1495.79,18.934050632911394,68,712,1,0,33.8,Low Risk,Champions,14
17070,24,1,312.14,4.8771875,62,133,1,1,31.7,Low Risk,Lost,6
17071,44,6,1402.42,15.93659090909091,65,622,1,0,30.3,Low Risk,Champions,14
17073,19,1,453.79,8.103392857142858,56,307,1,0,31.5,Low Risk,Champions,12
17075,163,3,696.07,11.22693548387097,49,241,1,0,53.7,Medium Risk,Loyal Customers,11
17076,184,2,334.2,23.87142857142857,11,112,1,0,62.5,Medium Risk,Loyal Customers,10
17080,180,1,76.32,76.32,1,72,1,0,63.8,Medium Risk,Loyal Customers,9
17082,228,1,636.94,26.53916666666667,24,316,1,0,68.4,Medium Risk,Loyal Customers,11
17083,19,3,1405.78,27.034230769230767,24,772,1,1,33.1,Low Risk,At Risk,10
17085,33,5,1566.65,8.377807486631017,115,786,1,1,24.7,Safe,At Risk,10
17088,93,2,1399.11,18.170259740259738,72,525,1,0,40.1,Low Risk,Champions,12
17090,8,4,811.77,45.09833333333333,14,361,1,0,32.0,Low Risk,Champions,15
17091,8,7,2692.0,18.06711409395973,108,1290,1,0,21.0,Safe,Champions,15
17092,36,2,633.07,12.413137254901962,42,391,1,0,34.7,Low Risk,Loyal Customers,11
17094,232,1,302.0,21.571428571428573,14,152,1,1,70.1,Medium Risk,Lost,5
17095,209,2,543.96,15.998823529411766,33,234,1,0,63.8,Medium Risk,Champions,12
17096,53,2,443.94,19.301739130434783,22,178,1,0,39.7,Low Risk,Champions,12
17097,10,6,639.53,5.035669291338582,103,250,0,0,24.0,Safe,Champions,14
17101,88,1,230.57999999999998,13.563529411764705,17,158,1,0,46.9,Low Risk,Champions,13
17102,172,1,25.5,25.5,1,2,1,1,62.6,Medium Risk,Lost,4
17105,69,2,665.78,7.397555555555555,80,693,1,1,35.6,Low Risk,At Risk,8
17107,65,3,6334.06,27.18480686695279,179,2432,1,0,23.6,Safe,Champions,14
17109,142,2,464.59,8.765849056603773,52,248,1,0,50.8,Medium Risk,Loyal Customers,12
17110,75,1,163.29999999999998,13.608333333333333,12,50,1,1,45.3,Low Risk,Lost,5
17114,49,6,603.59,6.781910112359551,66,157,1,0,31.1,Low Risk,Loyal Customers,13
17115,93,2,612.82,19.150625,28,260,1,0,45.4,Low Risk,Loyal Customers,12
17117,198,1,116.2,12.911111111111111,9,68,1,1,65.7,Medium Risk,Lost,4
17118,228,1,157.02,15.702000000000002,10,154,1,1,69.9,Medium Risk,Lost,4
17120,143,1,307.46,17.08111111111111,18,120,1,1,55.9,Medium Risk,Lost,5
17122,29,1,138.32,19.759999999999998,7,80,1,1,38.4,Low Risk,Lost,5
17123,72,1,345.3,38.36666666666667,9,246,1,1,45.1,Low Risk,Lost,6
17124,95,1,298.89,9.3403125,31,130,1,1,46.4,Low Risk,Lost,5
17126,62,5,1004.75,3.8644230769230767,187,792,1,1,22.1,Safe,At Risk,10
17128,245,1,157.09,11.220714285714285,14,76,1,1,71.9,Medium Risk,Lost,4
17133,100,3,2478.79,177.05642857142857,9,1125,1,0,47.6,Low Risk,Champions,14
17134,17,2,425.0,17.708333333333332,21,102,1,1,34.2,Low Risk,Hibernating,7
17135,200,2,500.55,23.835714285714285,19,420,1,0,64.0,Medium Risk,Champions,13
17138,186,1,380.5,15.854166666666666,24,126,1,1,62.1,Medium Risk,Lost,5
17139,33,7,6851.82,23.957412587412588,208,3200,1,0,15.8,Safe,Champions,14
17140,157,1,465.32,23.266,16,302,1,1,58.4,Medium Risk,Lost,5
17142,149,1,579.0,38.6,15,81,1,1,57.2,Medium Risk,Hibernating,6
17146,16,3,749.78,21.422285714285714,33,212,1,1,31.9,Low Risk,At Risk,9
17147,117,2,973.11,21.154565217391305,42,517,1,0,47.7,Low Risk,Champions,12
17152,105,3,1689.5,120.67857142857143,9,517,1,1,48.6,Low Risk,At Risk,9
17155,88,1,143.3,15.922222222222224,9,154,1,0,47.8,Low Risk,Loyal Customers,9
17157,86,1,161.46,20.1825,8,102,1,0,47.6,Low Risk,Loyal Customers,10
17158,143,2,698.55,17.91153846153846,36,461,1,0,52.8,Medium Risk,Champions,12
17159,82,1,528.45,17.615000000000002,30,305,1,0,44.3,Low Risk,Champions,12
17160,19,5,3001.18,15.712984293193717,85,2417,1,0,25.3,Low Risk,Champions,14
17162,41,9,1463.66,16.44561797752809,75,865,1,0,26.7,Low Risk,Champions,13
17164,62,3,1270.42,16.49896103896104,53,802,1,0,36.5,Low Risk,Champions,14
17165,194,1,158.68,15.868,10,100,1,1,64.9,Medium Risk,Lost,4
17166,114,1,127.59,12.759,10,57,1,0,52.1,Medium Risk,Loyal Customers,7
17169,93,1,308.68,17.14888888888889,18,102,1,0,47.6,Low Risk,Loyal Customers,9
17171,199,1,224.91,14.056875,16,185,1,1,65.0,Medium Risk,Lost,4
17173,27,2,961.26,38.4504,13,238,1,0,36.5,Low Risk,Champions,15
17174,128,1,59.9,14.975,4,41,1,1,55.1,Medium Risk,Lost,4
17175,51,3,1132.63,20.225535714285716,42,644,1,0,36.1,Low Risk,Loyal Customers,11
17176,112,1,306.13,20.408666666666665,15,170,1,1,51.1,Medium Risk,Lost,5
17179,88,3,711.79,8.897375,56,290,1,1,40.5,Low Risk,At Risk,9
17180,151,3,564.86,5.823298969072165,77,529,1,0,48.4,Low Risk,Loyal Customers,10
17181,284,1,155.51999999999998,77.75999999999999,2,216,1,0,77.8,High Risk,Loyal Customers,7
17183,15,1,329.67,36.63,9,141,1,0,36.0,Low Risk,Champions,15
17187,137,1,203.95,20.395,10,144,1,1,55.9,Medium Risk,Lost,4
17188,74,5,1815.09,32.412321428571424,51,971,1,0,36.9,Low Risk,Champions,15
17189,16,2,384.4,6.301639344262295,52,227,1,1,30.8,Low Risk,Hibernating,7
17190,117,1,195.0,195.0,1,1,1,0,53.7,Medium Risk,Loyal Customers,8
17191,5,6,1562.96,8.587692307692308,130,860,1,0,19.7,Safe,Champions,14
17193,87,2,448.56,56.07,4,144,1,0,47.3,Low Risk,Loyal Customers,12
17194,271,1,226.78,9.0712,25,112,1,1,74.2,Medium Risk,Lost,4
17198,275,2,521.66,6.774805194805195,73,242,1,0,69.4,Medium Risk,Loyal Customers,11
17204,85,4,1564.56,27.448421052631577,44,646,1,1,40.3,Low Risk,At Risk,10
17211,90,6,1464.8899999999999,10.389290780141843,106,793,1,0,32.7,Low Risk,Champions,14
17212,163,1,226.85,56.7125,4,147,1,1,60.8,Medium Risk,Lost,4
17213,51,5,1780.01,17.979898989898988,67,758,1,0,31.8,Low Risk,Loyal Customers,13
17214,159,4,613.67,9.02455882352941,56,179,1,0,51.4,Medium Risk,Loyal Customers,12
17217,144,1,113.5,12.61111111111111,9,24,1,1,57.2,Medium Risk,Lost,4
17218,124,5,948.58,6.873768115942029,85,396,1,0,41.2,Low Risk,Champions,14
17220,9,10,2294.98,7.061476923076923,233,1345,1,0,11.7,Safe,Champions,14
17223,220,2,391.79,8.162291666666667,42,111,1,1,64.6,Medium Risk,Hibernating,6
17226,219,1,393.49,18.73761904761905,21,406,1,1,67.4,Medium Risk,Lost,5
17227,83,3,473.75,21.53409090909091,17,296,1,0,44.2,Low Risk,Champions,13
17228,118,4,687.58,8.385121951219512,69,611,1,0,43.0,Low Risk,Champions,13
17229,6,2,318.76,6.782127659574468,39,185,1,1,30.7,Low Risk,Hibernating,7
17230,174,8,3638.41,52.73057971014492,51,1651,1,1,50.3,Medium Risk,At Risk,11
17231,36,7,1938.72,5.619478260869565,209,1047,1,0,16.6,Safe,Champions,15
17234,93,1,149.89,10.706428571428571,14,55,1,1,48.1,Low Risk,Lost,4
17235,282,1,341.9,34.19,10,126,1,0,76.9,High Risk,Loyal Customers,10
17236,89,5,697.73,9.557945205479452,62,400,1,0,38.3,Low Risk,Loyal Customers,13
17238,46,11,1959.92,5.7475659824046925,212,909,1,0,15.4,Safe,Champions,15
17239,223,1,382.5,25.5,15,150,1,1,68.7,Medium Risk,Lost,5
17242,18,2,1135.04,28.375999999999998,30,611,1,1,33.2,Low Risk,At Risk,9
17243,3,16,4445.76,17.712191235059763,126,1529,1,0,14.5,Safe,Champions,15
17245,115,1,171.45000000000002,19.05,9,75,1,1,52.3,Medium Risk,Lost,4
17248,30,1,318.65,4.618115942028985,68,213,1,1,31.9,Low Risk,Lost,6
17250,171,1,162.65,7.071739130434783,23,70,1,0,59.9,Medium Risk,Loyal Customers,10
17251,273,1,283.28,7.263589743589743,37,110,1,1,73.4,Medium Risk,Lost,5
17252,27,2,353.86,4.067356321839081,86,193,1,1,28.9,Low Risk,Hibernating,7
17255,209,1,112.46,2.959473684210526,36,75,1,0,64.4,Medium Risk,Loyal Customers,8
17256,17,2,240.0,15.0,12,141,1,1,35.2,Low Risk,Hibernating,6
17259,58,2,603.37,4.865887096774194,104,410,1,1,31.4,Low Risk,At Risk,8
17262,137,4,955.36,95.536,7,327,1,0,53.5,Medium Risk,Loyal Customers,11
17263,118,1,63.440000000000005,2.7582608695652175,23,36,1,1,51.2,Medium Risk,Lost,4
17265,49,2,562.9,4.432283464566929,106,394,1,1,30.0,Low Risk,At Risk,8
17266,58,1,113.06,6.6505882352941175,17,27,1,0,42.0,Low Risk,Loyal Customers,11
17267,37,2,317.62,8.358421052631579,37,159,1,1,35.5,Low Risk,Hibernating,7
17268,18,4,763.64,127.27333333333333,3,844,1,1,34.6,Low Risk,At Risk,9
17272,109,2,1409.44,17.84101265822785,59,1161,1,0,44.2,Low Risk,Loyal Customers,12
17277,138,2,1065.35,15.439855072463766,67,430,1,1,48.2,Low Risk,At Risk,8
17278,151,1,246.04,16.402666666666665,15,179,1,1,57.5,Medium Risk,Lost,4
17282,40,3,1703.41,18.121382978723407,79,1877,1,1,30.3,Low Risk,At Risk,10
17284,31,5,1494.14,5.638264150943397,219,1240,1,0,16.5,Safe,Loyal Customers,12
17287,53,5,702.41,9.622054794520547,61,350,1,0,32.9,Low Risk,Champions,13
17288,117,5,663.7,25.52692307692308,13,662,1,0,48.5,Low Risk,Champions,14
17289,90,1,167.36,4.922352941176471,30,134,1,0,45.7,Low Risk,Champions,12
17291,218,1,550.8,550.8,1,72,1,1,69.5,Medium Risk,Hibernating,6
17293,29,5,867.03,17.000588235294117,45,517,1,0,31.0,Low Risk,Champions,14
17298,11,2,498.42,16.614,30,387,1,1,32.3,Low Risk,At Risk,8
17299,10,2,268.19,10.7276,24,280,1,0,32.8,Low Risk,Loyal Customers,12
17302,33,3,661.61,12.252037037037038,48,345,1,0,32.9,Low Risk,Champions,12
17303,271,1,250.04,4.717735849056604,53,144,1,1,71.6,Medium Risk,Lost,5
17306,10,15,6700.0599999999995,136.73591836734693,9,9258,1,0,23.2,Safe,Champions,15
17309,5,1,82.75,6.895833333333333,11,41,1,1,34.3,Low Risk,Lost,5
17311,227,1,556.46,23.185833333333335,24,410,1,0,68.3,Medium Risk,At Risk,9
17312,49,3,644.3,46.021428571428565,11,372,1,1,39.4,Low Risk,At Risk,9
17314,59,5,1506.92,23.183384615384618,57,1018,1,0,34.0,Low Risk,Champions,14
17315,10,28,4328.96,11.73159891598916,231,2973,1,0,6.6,Safe,Champions,15
17317,0,1,2027.94,289.7057142857143,7,606,1,0,33.7,Low Risk,Loyal Customers,12
17320,10,3,1200.62,16.44684931506849,57,634,1,1,28.6,Low Risk,At Risk,10
17323,35,4,533.85,4.375819672131148,97,502,1,0,27.5,Low Risk,Loyal Customers,12
17324,242,2,702.23,41.307647058823534,17,606,1,0,70.3,Medium Risk,Champions,12
17325,190,1,96.8,16.133333333333333,6,60,1,1,64.8,Medium Risk,Lost,4
17329,225,1,243.36,15.21,16,67,1,0,68.9,Medium Risk,Loyal Customers,10
17331,34,1,175.2,175.2,1,16,1,1,39.9,Low Risk,Lost,5
17334,212,2,307.02,27.91090909090909,11,315,1,1,66.7,Medium Risk,Hibernating,6
17337,61,4,2026.42,3.7387822878228785,420,1268,1,1,8.7,Safe,At Risk,10
17338,24,7,5201.9800000000005,9.158415492957747,319,2339,1,0,9.6,Safe,Champions,14
17339,4,2,243.35999999999999,27.04,9,152,1,1,33.5,Low Risk,Hibernating,6
17340,30,7,7593.65,29.09444444444444,157,4008,1,0,18.8,Safe,Champions,14
17341,67,3,781.36,4.2697267759562845,147,489,1,1,27.7,Low Risk,At Risk,9
17343,265,1,193.64,11.390588235294118,17,56,1,1,74.2,Medium Risk,Lost,4
17345,3,3,284.13,8.118,32,178,1,0,30.2,Low Risk,Loyal Customers,11
17346,13,8,1266.21,4.796250000000001,170,960,1,0,16.6,Safe,Champions,15
17348,208,1,160.15,4.448611111111111,36,199,1,0,64.2,Medium Risk,Champions,12
17349,89,1,110.75,12.305555555555555,8,112,1,1,48.1,Low Risk,Lost,5
17351,79,2,427.3,22.489473684210527,17,92,1,0,44.5,Low Risk,Loyal Customers,10
17353,39,2,1740.0,217.5,5,1200,1,1,39.0,Low Risk,At Risk,9
17356,222,1,178.22,9.38,19,166,1,1,68.1,Medium Risk,Lost,4
17358,213,2,365.85,6.200847457627119,55,202,1,1,62.1,Medium Risk,Hibernating,6
17360,94,1,330.95,5.515833333333333,53,167,1,0,43.6,Low Risk,Loyal Customers,11
17361,96,2,263.92,15.524705882352942,16,63,1,0,47.4,Low Risk,Loyal Customers,10
17362,149,2,312.23,8.920857142857143,30,191,1,1,54.6,Medium Risk,Hibernating,6
17364,47,6,2633.81,11.758080357142857,153,1501,1,0,22.3,Safe,Champions,15
17365,80,5,2371.0099999999998,9.298078431372549,172,2562,1,0,25.2,Low Risk,Champions,15
17367,148,1,168.4,4.952941176470588,33,150,1,1,55.0,Medium Risk,Lost,4
17368,3,6,1635.67,23.70536231884058,56,1292,1,0,25.5,Low Risk,Champions,13
17370,2,2,228.06,13.41529411764706,16,218,1,0,32.5,Low Risk,Cant Lose Them,8
17371,271,1,97.63,12.20375,7,40,1,0,75.9,High Risk,Loyal Customers,10
17372,76,6,1061.13,5.279253731343284,177,594,1,0,24.0,Safe,Loyal Customers,12
17373,44,2,287.3,10.260714285714286,26,200,1,0,37.8,Low Risk,Loyal Customers,10
17374,129,2,495.77,17.706071428571427,24,85,1,1,52.0,Medium Risk,At Risk,7
17375,109,3,400.1,5.798550724637681,63,367,1,1,43.1,Low Risk,Cant Lose Them,7
17376,221,1,105.85,8.142307692307693,13,35,1,0,68.6,Medium Risk,Loyal Customers,7
17377,0,10,2209.8,11.754255319148937,102,1138,1,0,19.0,Safe,Champions,14
17381,9,24,18261.65,190.22552083333335,40,22851,1,0,13.8,Safe,Champions,15
17384,129,1,227.64999999999998,75.88333333333333,3,43,1,0,55.4,Medium Risk,Loyal Customers,9
17386,9,5,1697.34,154.30363636363634,8,1022,1,0,31.8,Low Risk,Champions,15
17388,42,3,953.0300000000001,73.31,12,779,1,0,38.0,Low Risk,At Risk,10
17389,6,25,9504.08,78.54611570247934,37,1942,1,0,15.7,Safe,Champions,15
17391,74,2,508.8,169.6,2,480,1,1,45.4,Low Risk,At Risk,8
17392,217,2,451.91,7.408360655737705,52,318,1,1,63.0,Medium Risk,Hibernating,6
17394,129,1,203.87,50.9675,4,241,1,1,55.2,Medium Risk,Lost,4
17396,59,5,4783.8,281.40000000000003,17,1104,1,0,37.9,Low Risk,Loyal Customers,13
17398,25,3,653.38,17.19421052631579,30,310,1,1,33.6,Low Risk,At Risk,9
17400,36,5,2129.96,9.99981220657277,175,1097,1,1,20.0,Safe,At Risk,11
17402,12,8,1732.45,36.86063829787234,29,420,1,0,28.0,Low Risk,Champions,15
17404,38,9,20894.3,153.6345588235294,91,21620,0,0,21.7,Safe,Champions,15
17405,60,1,393.31,9.592926829268293,41,334,1,0,39.4,Low Risk,Champions,13
17406,243,3,2200.42,19.47274336283186,99,787,1,1,60.6,Medium Risk,At Risk,10
17408,73,1,32.65,16.325,2,3,1,1,46.2,Low Risk,Lost,5
17409,95,2,771.85,59.37307692307692,13,105,1,1,47.6,Low Risk,At Risk,7
17410,6,2,419.55,19.070454545454545,22,149,1,0,32.4,Low Risk,Champions,12
17411,171,1,285.58,17.84875,16,126,1,0,60.7,Medium Risk,Loyal Customers,12
17412,106,4,709.82,20.28057142857143,30,358,1,0,45.6,Low Risk,Champions,14
17414,95,1,598.0,119.6,5,1380,1,0,49.2,Low Risk,Loyal Customers,9
17416,20,5,5294.49,28.0131746031746,153,3283,1,0,19.5,Safe,Champions,14
17418,234,1,167.39,13.949166666666665,12,139,1,0,70.6,Medium Risk,Loyal Customers,8
17419,54,8,2660.0,20.30534351145038,107,1213,1,0,25.9,Low Risk,Champions,15
17420,81,2,391.51,18.643333333333334,19,169,1,0,44.6,Low Risk,Loyal Customers,10
17422,3,5,1698.97,16.821485148514853,80,1749,1,0,24.0,Safe,Champions,13
17423,128,1,449.42,40.85636363636364,11,314,1,0,54.2,Medium Risk,Loyal Customers,9
17426,1,4,4280.59,18.94066371681416,153,2541,1,0,18.2,Safe,Champions,15
17428,21,20,10661.09,42.3059126984127,205,6739,1,0,9.6,Safe,Champions,15
17429,38,3,524.92,13.459487179487178,36,624,1,1,34.9,Low Risk,At Risk,9
17430,275,1,112.6,22.52,5,60,1,0,76.5,High Risk,Loyal Customers,9
17431,223,1,403.3,9.37906976744186,41,292,1,1,65.9,Medium Risk,Lost,5
17436,137,1,122.4,30.6,4,48,1,0,56.6,Medium Risk,Loyal Customers,9
17438,164,1,388.45,22.849999999999998,17,103,1,1,59.4,Medium Risk,Lost,5
17440,67,3,186.42000000000002,37.284000000000006,3,246,1,1,43.3,Low Risk,Cant Lose Them,7
17442,4,5,1921.69,16.710347826086956,86,1260,1,0,23.6,Safe,Loyal Customers,13
17443,130,1,534.24,534.24,1,504,0,1,57.7,Medium Risk,Hibernating,6
17444,62,2,2389.1,17.82910447761194,131,2118,0,1,30.5,Low Risk,At Risk,10
17446,87,2,120.89999999999999,13.433333333333332,6,198,1,1,47.1,Low Risk,Hibernating,6
17449,5,4,1494.55,8.443785310734462,118,707,1,0,21.8,Safe,Champions,15
17450,5,23,86461.54,462.3611764705882,107,32180,1,0,6.6,Safe,Champions,15
17451,16,1,346.01,15.04391304347826,23,267,1,0,34.6,Low Risk,Champions,14
17454,102,4,517.53,8.484098360655738,57,243,1,1,41.8,Low Risk,At Risk,8
17455,114,1,131.7,16.4625,8,66,1,1,52.3,Medium Risk,Lost,4
17456,275,1,249.85999999999999,14.697647058823529,17,222,1,1,75.5,High Risk,Lost,5
17457,37,5,1737.7,91.4578947368421,14,826,1,1,35.3,Low Risk,At Risk,10
17460,4,6,622.43,21.46310344827586,18,236,1,1,29.5,Low Risk,At Risk,10
17462,194,1,463.40999999999997,33.10071428571428,14,155,1,0,64.5,Medium Risk,Loyal Customers,9
17463,86,3,1245.64,9.886031746031748,103,725,1,0,34.8,Low Risk,Champions,12
17464,68,1,289.96000000000004,32.21777777777778,9,220,1,1,44.5,Low Risk,Lost,6
17469,19,3,1050.27,19.81641509433962,44,443,1,0,31.2,Low Risk,Champions,12
17470,37,4,816.47,14.077068965517242,54,1275,1,0,31.9,Low Risk,Loyal Customers,11
17472,101,3,710.29,3.9242541436464085,142,462,1,1,33.0,Low Risk,At Risk,8
17481,4,1,260.63,13.717368421052631,19,149,1,0,33.3,Low Risk,Champions,13
17483,44,2,274.74,21.133846153846154,13,98,1,0,39.3,Low Risk,Loyal Customers,9
17486,171,1,396.87,16.53625,24,191,1,1,59.7,Medium Risk,Lost,5
17489,123,1,208.56,13.035,16,232,1,0,52.8,Medium Risk,Loyal Customers,8
17490,87,1,305.2,16.955555555555556,18,140,1,0,46.6,Low Risk,Champions,15
17491,6,6,2118.11,30.697246376811595,58,1247,1,0,25.7,Low Risk,Champions,15
17492,158,1,374.57,31.214166666666667,12,155,1,1,59.0,Medium Risk,Lost,5
17496,269,1,271.05,27.105,10,79,1,1,75.3,High Risk,Lost,5
17499,200,1,622.88,15.572,40,711,1,1,62.4,Medium Risk,Hibernating,6
17501,131,2,288.6,16.033333333333335,18,160,1,1,53.0,Medium Risk,Hibernating,6
17504,116,9,2997.03,23.598661417322838,112,1664,1,1,33.2,Low Risk,At Risk,11
17505,72,2,1145.84,22.035384615384615,48,556,1,1,39.6,Low Risk,At Risk,9
17507,172,2,605.58,6.881590909090909,79,359,1,1,52.5,Medium Risk,At Risk,7
17508,191,1,387.31,17.605,22,289,0,1,65.0,Medium Risk,Lost,5
17511,4,21,59375.75,89.42131024096386,357,40277,1,0,2.5,Safe,Champions,15
17512,31,8,1891.9,25.225333333333335,40,1834,1,0,29.3,Low Risk,Champions,14
17514,38,1,208.65,5.2162500000000005,40,135,1,1,36.1,Low Risk,Lost,5
17515,116,3,571.37,7.42038961038961,47,220,1,0,46.2,Low Risk,Loyal Customers,11
17516,29,4,608.85,5.340789473684211,95,375,1,0,26.9,Low Risk,Loyal Customers,11
17517,219,1,153.94,13.994545454545454,11,102,1,1,68.5,Medium Risk,Lost,4
17519,44,5,1488.0,22.545454545454547,50,1042,1,0,32.5,Low Risk,Champions,13
17521,109,1,159.56,19.945,8,116,1,0,51.5,Medium Risk,Loyal Customers,11
17522,49,4,907.6899999999999,13.752878787878787,53,920,1,0,33.8,Low Risk,Champions,13
17524,271,1,145.0,24.166666666666668,6,90,1,1,76.0,High Risk,Lost,4
17525,270,1,422.7,46.96666666666667,9,82,1,1,75.5,High Risk,Lost,5
17526,201,3,872.8,87.28,9,140,1,0,64.4,Medium Risk,Champions,13
17527,20,2,606.62,24.2648,25,206,1,0,34.2,Low Risk,Loyal Customers,11
17530,116,6,1363.27,5.304552529182879,215,793,1,0,25.6,Low Risk,Champions,15
17531,100,1,296.7,21.192857142857143,14,136,1,1,49.2,Low Risk,Lost,5
17535,190,1,164.4,12.646153846153847,13,136,1,1,64.0,Medium Risk,Lost,4
17536,87,1,76.5,25.5,3,6,1,1,48.4,Low Risk,Lost,5
17537,213,1,630.7,10.339344262295082,60,370,1,0,62.3,Medium Risk,Loyal Customers,10
17540,226,1,268.8,33.6,8,64,1,0,69.8,Medium Risk,Loyal Customers,10
17542,180,1,170.75,6.83,24,134,1,1,61.2,Medium Risk,Lost,4
17548,144,1,103.3,20.66,5,58,1,1,57.6,Medium Risk,Lost,4
17550,107,3,267.16,6.360952380952382,42,86,1,1,45.3,Low Risk,Cant Lose Them,7
17551,269,1,306.84,7.1358139534883716,39,150,1,1,72.7,Medium Risk,Lost,5
17552,282,2,298.52,22.963076923076922,13,144,1,0,76.0,High Risk,Loyal Customers,11
17553,40,1,1487.6,743.8,2,1048,1,1,40.5,Low Risk,Hibernating,8
17554,33,2,1249.8899999999999,19.839523809523808,51,1409,1,0,33.1,Low Risk,Champions,13
17555,245,1,195.45,3.9887755102040816,48,156,1,0,68.5,Medium Risk,Loyal Customers,9
17556,116,1,157.9,26.316666666666666,6,101,1,1,52.9,Medium Risk,Lost,4
17560,5,4,854.95,32.88269230769231,22,635,1,1,30.7,Low Risk,At Risk,9
17562,20,4,661.1,16.12439024390244,35,601,1,0,31.5,Low Risk,Champions,13
17567,3,6,2925.45,24.37875,83,1761,1,0,23.0,Safe,Champions,15
17569,242,1,344.14,11.866896551724137,29,159,1,1,70.0,Medium Risk,Lost,5
17571,56,3,561.2,7.3842105263157904,72,486,1,0,33.7,Low Risk,Loyal Customers,11
17572,10,3,196.0,19.6,7,80,1,0,33.9,Low Risk,Loyal Customers,8
17573,4,1,174.70999999999998,15.882727272727271,11,177,1,0,34.1,Low Risk,Loyal Customers,10
17574,153,1,185.65,23.20625,8,77,1,1,58.7,Medium Risk,Lost,4
17576,9,14,2306.95,9.0115234375,173,1408,1,0,13.3,Safe,Champions,15
17578,128,1,143.45999999999998,28.691999999999997,5,138,1,1,55.0,Medium Risk,Lost,4
17579,48,2,270.86,15.932941176470589,15,130,1,0,39.7,Low Risk,Loyal Customers,11
17580,163,3,212.77,4.835681818181818,42,87,1,1,54.7,Medium Risk,Cant Lose Them,6
17581,20,17,6522.29,23.293892857142858,181,3495,1,0,12.1,Safe,Champions,15
17582,146,1,175.27,6.043793103448277,28,123,1,1,55.2,Medium Risk,Lost,4
17584,37,1,749.45,46.840625,16,245,1,0,38.6,Low Risk,Loyal Customers,12
17585,19,4,1133.07,5.294719626168224,176,1671,1,1,18.8,Safe,At Risk,10
17588,10,3,1240.2,53.92173913043479,19,676,1,1,32.4,Low Risk,At Risk,10
17589,61,3,1843.07,10.182707182320442,124,1307,1,0,28.8,Low Risk,Loyal Customers,12
17591,32,6,1863.17,11.867324840764331,81,885,1,0,27.0,Low Risk,At Risk,12
17593,2,4,3249.14,19.691757575757574,149,2261,1,0,18.7,Safe,Champions,14
17594,165,1,315.0,22.5,14,220,1,0,59.9,Medium Risk,At Risk,9
17596,46,4,1738.73,10.732901234567901,112,2847,1,0,27.1,Low Risk,Champions,14
17597,124,1,2044.3700000000001,37.17036363636364,55,1176,1,1,47.9,Low Risk,Hibernating,8
17601,149,1,116.00999999999999,12.889999999999999,9,103,1,1,58.0,Medium Risk,Lost,4
17602,34,2,909.55,8.194144144144143,108,901,1,0,27.6,Low Risk,Champions,15
17604,127,2,309.36,4.91047619047619,57,169,1,1,47.7,Low Risk,Hibernating,6
17609,212,2,535.1899999999999,4.535508474576271,102,269,1,0,56.5,Medium Risk,Loyal Customers,11
17611,34,9,2724.25,5.503535353535353,389,1871,1,0,7.1,Safe,Champions,15
17612,5,5,1682.94,15.582777777777778,95,1341,1,0,23.0,Safe,Loyal Customers,13
17613,28,9,2991.29,12.110485829959513,173,1673,1,0,17.1,Safe,Champions,14
17615,40,3,329.6,23.542857142857144,13,140,1,1,37.8,Low Risk,Cant Lose Them,8
17616,84,3,571.1999999999999,190.39999999999998,1,224,1,1,46.3,Low Risk,At Risk,9
17618,158,2,666.78,10.102727272727272,48,247,1,0,53.9,Medium Risk,Champions,13
17619,222,1,218.52,2.837922077922078,71,127,1,1,62.5,Medium Risk,Lost,4
17621,222,2,901.78,60.11866666666666,15,310,1,0,67.7,Medium Risk,Champions,12
17624,128,1,400.3,16.012,25,312,1,0,52.5,Medium Risk,Loyal Customers,10
