CustomerID,Country,IsUK,CohortMonth,TotalOrders,TotalRevenue,AvgOrderValue,FirstPurchase,LastPurchase,DaysSinceLastPurchase,ActiveMonths
17594,United Kingdom,1,2011-03,2,993.18,19.86,2011-03-30 10:32:00,2011-09-15 16:34:00,84,2
17595,United Kingdom,1,2011-11,2,388.79,4.68,2011-11-02 16:19:00,2011-11-27 16:08:00,11,1
17596,United Kingdom,1,2010-12,7,2827.93,10.47,2010-12-06 12:34:00,2011-11-16 14:11:00,22,6
17597,United Kingdom,1,2011-05,1,2044.37,37.17,2011-05-10 11:54:00,2011-05-10 11:54:00,212,1
17600,United Kingdom,1,2011-11,1,161.67,12.44,2011-11-22 09:43:00,2011-11-22 09:43:00,16,1
17601,United Kingdom,1,2011-04,1,116.01,12.89,2011-04-14 18:02:00,2011-04-14 18:02:00,238,1
17602,United Kingdom,1,2011-01,6,5102.97,9.11,2011-01-19 16:18:00,2011-12-07 13:53:00,1,6
17603,United Kingdom,1,2011-09,1,394.72,35.88,2011-09-22 14:18:00,2011-09-22 14:18:00,77,1
17604,United Kingdom,1,2011-01,2,309.36,4.91,2011-01-31 15:09:00,2011-05-06 13:43:00,216,2
17608,United Kingdom,1,2011-11,2,193.42,3.28,2011-11-06 13:00:00,2011-11-06 13:06:00,32,1
17609,United Kingdom,1,2011-01,5,1104.72,4.7,2011-01-16 16:23:00,2011-10-30 12:28:00,39,4
17611,United Kingdom,1,2010-12,15,3984.22,6.92,2010-12-13 13:52:00,2011-12-02 13:29:00,6,12
17612,United Kingdom,1,2011-02,6,2048.45,15.17,2011-02-15 10:40:00,2011-10-17 14:59:00,52,6
17613,United Kingdom,1,2011-02,14,4559.15,14.61,2011-02-07 11:20:00,2011-11-17 10:51:00,21,9
17614,United Kingdom,1,2011-10,1,390.07,3.9,2011-10-13 16:01:00,2011-10-13 16:01:00,56,1
17615,United Kingdom,1,2011-05,3,329.6,23.54,2011-05-01 15:33:00,2011-08-01 14:06:00,129,2
17616,United Kingdom,1,2010-12,3,571.2,190.4,2010-12-07 10:04:00,2011-06-19 10:11:00,172,3
17618,United Kingdom,1,2010-12,3,971.58,12.46,2010-12-12 16:05:00,2011-12-04 11:50:00,4,3
17619,United Kingdom,1,2011-01,1,218.52,2.84,2011-01-31 14:18:00,2011-01-31 14:18:00,311,1
17620,United Kingdom,1,2011-10,1,81.44,20.36,2011-10-11 12:08:00,2011-10-11 12:08:00,58,1
17621,United Kingdom,1,2010-12,3,1379.9,53.07,2010-12-20 13:31:00,2011-11-18 17:11:00,20,3
17623,United Kingdom,1,2011-11,1,527.05,15.97,2011-11-07 11:32:00,2011-11-07 11:32:00,31,1
17624,United Kingdom,1,2011-05,2,843.48,16.87,2011-05-05 17:59:00,2011-11-25 10:52:00,13,2
17625,United Kingdom,1,2011-03,4,2047.0,6.5,2011-03-27 12:21:00,2011-11-21 13:36:00,17,4
17628,United Kingdom,1,2011-09,1,75.75,15.15,2011-09-19 15:21:00,2011-09-19 15:21:00,80,1
17629,United Kingdom,1,2010-12,8,1814.12,14.75,2010-12-15 09:58:00,2011-12-04 10:56:00,4,8
17630,United Kingdom,1,2011-04,2,503.6,19.37,2011-04-21 14:03:00,2011-06-23 11:58:00,168,2
17631,United Kingdom,1,2011-04,3,528.33,13.55,2011-04-21 13:22:00,2011-12-08 09:47:00,0,3
17633,United Kingdom,1,2011-08,4,1324.84,18.93,2011-08-11 15:43:00,2011-11-08 13:25:00,30,3
17634,United Kingdom,1,2011-01,9,2361.97,7.95,2011-01-06 12:45:00,2011-11-03 13:09:00,35,8
17636,United Kingdom,1,2011-11,1,285.56,14.28,2011-11-20 14:40:00,2011-11-20 14:40:00,18,1
17637,United Kingdom,1,2011-08,2,547.06,15.63,2011-08-16 13:25:00,2011-11-08 12:51:00,30,2
17639,United Kingdom,1,2011-03,1,108.5,15.5,2011-03-08 15:22:00,2011-03-08 15:22:00,275,1
17640,United Kingdom,1,2011-09,1,621.66,124.33,2011-09-14 09:13:00,2011-09-14 09:13:00,85,1
17642,United Kingdom,1,2011-06,2,712.29,17.81,2011-06-16 12:55:00,2011-08-12 09:11:00,118,2
17643,United Kingdom,1,2010-12,1,101.55,12.69,2010-12-01 14:38:00,2010-12-01 14:38:00,372,1
17644,United Kingdom,1,2011-03,11,2895.64,18.44,2011-03-24 09:44:00,2011-12-08 13:43:00,0,8
17646,United Kingdom,1,2010-12,3,1008.39,19.77,2010-12-09 14:28:00,2011-05-04 13:17:00,218,3
17647,United Kingdom,1,2011-10,1,133.06,19.01,2011-10-05 15:38:00,2011-10-05 15:38:00,64,1
17648,United Kingdom,1,2011-04,4,1797.5,19.75,2011-04-04 10:29:00,2011-10-10 09:41:00,59,3
17649,United Kingdom,1,2011-07,1,868.49,16.7,2011-07-24 15:53:00,2011-07-24 15:53:00,137,1
17650,United Kingdom,1,2011-11,1,166.08,20.76,2011-11-18 14:52:00,2011-11-18 14:52:00,20,1
17651,United Kingdom,1,2011-06,10,3945.0,17.0,2011-06-15 15:57:00,2011-11-28 10:29:00,10,5
17652,United Kingdom,1,2011-03,12,4867.72,18.79,2011-03-03 14:05:00,2011-11-14 12:55:00,24,7
17653,United Kingdom,1,2011-08,4,1207.56,27.44,2011-08-11 15:24:00,2011-11-03 12:46:00,35,3
17654,United Kingdom,1,2011-03,1,117.55,5.34,2011-03-07 13:17:00,2011-03-07 13:17:00,276,1
17655,United Kingdom,1,2010-12,7,2638.94,29.0,2010-12-08 16:45:00,2011-11-29 11:34:00,9,6
17656,United Kingdom,1,2011-08,5,1674.69,20.42,2011-08-03 10:45:00,2011-09-27 13:04:00,72,2
17658,United Kingdom,1,2011-05,2,595.42,31.34,2011-05-12 15:23:00,2011-11-14 12:07:00,24,2
17659,United Kingdom,1,2010-12,12,2999.46,18.98,2010-12-02 16:46:00,2011-11-22 13:29:00,16,7
17660,United Kingdom,1,2011-07,1,196.0,4.36,2011-07-21 13:37:00,2011-07-21 13:37:00,140,1
17663,United Kingdom,1,2011-02,7,1802.91,20.96,2011-02-25 14:11:00,2011-11-14 08:56:00,24,6
17664,United Kingdom,1,2011-05,2,604.64,14.06,2011-05-11 14:17:00,2011-11-21 11:29:00,17,2
17666,United Kingdom,1,2011-10,2,728.16,40.45,2011-10-05 11:06:00,2011-12-06 09:06:00,2,2
17667,United Kingdom,1,2011-02,5,2055.51,17.72,2011-02-14 09:24:00,2011-10-04 14:32:00,65,4
17668,United Kingdom,1,2011-11,2,347.75,23.18,2011-11-01 14:45:00,2011-12-08 13:25:00,0,2
17669,United Kingdom,1,2011-04,7,3406.72,50.1,2011-04-04 10:11:00,2011-10-28 08:53:00,41,6
17670,United Kingdom,1,2011-04,1,205.7,18.7,2011-04-26 09:12:00,2011-04-26 09:12:00,226,1
17671,United Kingdom,1,2010-12,4,1572.71,29.67,2010-12-09 14:27:00,2011-11-24 12:21:00,14,4
17672,United Kingdom,1,2011-02,2,3178.17,28.89,2011-02-03 13:29:00,2011-10-20 14:18:00,49,2
17673,United Kingdom,1,2011-01,6,1629.12,7.18,2011-01-23 15:16:00,2011-12-08 12:50:00,0,5
17674,United Kingdom,1,2010-12,2,551.04,20.41,2010-12-06 10:20:00,2011-09-26 13:35:00,73,2
17675,United Kingdom,1,2010-12,31,20374.28,28.9,2010-12-07 13:22:00,2011-12-08 18:03:00,0,13
17676,United Kingdom,1,2010-12,6,1387.68,17.79,2010-12-08 13:49:00,2011-12-05 15:16:00,3,4
17677,United Kingdom,1,2010-12,30,16363.23,53.83,2010-12-06 08:42:00,2011-12-08 09:56:00,0,13
17678,United Kingdom,1,2011-03,1,298.11,18.63,2011-03-21 11:52:00,2011-03-21 11:52:00,262,1
17679,United Kingdom,1,2011-09,2,1992.11,66.4,2011-09-15 10:35:00,2011-10-18 07:43:00,51,2
17680,United Kingdom,1,2011-11,1,184.4,16.76,2011-11-16 12:42:00,2011-11-16 12:42:00,22,1
17682,United Kingdom,1,2010-12,6,2474.33,20.97,2010-12-06 13:35:00,2011-11-29 15:59:00,9,6
17684,United Kingdom,1,2011-10,1,239.41,15.96,2011-10-27 11:10:00,2011-10-27 11:10:00,42,1
17685,United Kingdom,1,2010-12,7,3191.53,24.55,2010-12-02 14:42:00,2011-11-23 11:36:00,15,6
17686,United Kingdom,1,2011-02,7,5739.46,20.07,2011-02-10 10:18:00,2011-12-02 15:39:00,6,5
17690,United Kingdom,1,2010-12,15,4757.95,18.59,2010-12-01 16:15:00,2011-11-09 15:17:00,29,9
17691,United Kingdom,1,2010-12,2,290.4,15.28,2010-12-06 11:10:00,2010-12-16 17:20:00,357,1
17692,United Kingdom,1,2010-12,4,725.58,16.12,2010-12-15 13:37:00,2011-08-04 14:01:00,126,4
17693,United Kingdom,1,2011-07,1,200.47,12.53,2011-07-25 15:48:00,2011-07-25 15:48:00,136,1
17694,United Kingdom,1,2011-07,1,283.12,18.87,2011-07-21 12:00:00,2011-07-21 12:00:00,140,1
17695,United Kingdom,1,2011-06,2,765.34,21.87,2011-06-21 12:35:00,2011-07-31 10:40:00,130,2
17696,United Kingdom,1,2010-12,8,2285.71,19.88,2010-12-10 09:51:00,2011-11-01 13:43:00,37,6
17697,United Kingdom,1,2011-04,1,338.95,17.84,2011-04-17 15:40:00,2011-04-17 15:40:00,235,1
17698,United Kingdom,1,2011-03,1,154.95,19.37,2011-03-24 11:34:00,2011-03-24 11:34:00,259,1
17700,United Kingdom,1,2011-03,4,2534.64,17.85,2011-03-03 16:34:00,2011-11-23 11:51:00,15,4
17701,United Kingdom,1,2011-04,1,417.95,17.41,2011-04-01 12:25:00,2011-04-01 12:25:00,251,1
17702,United Kingdom,1,2011-05,4,1824.37,24.65,2011-05-17 16:23:00,2011-11-09 16:03:00,29,4
17703,United Kingdom,1,2011-07,3,798.74,14.52,2011-07-24 13:30:00,2011-11-04 15:51:00,34,3
17704,United Kingdom,1,2011-04,2,885.19,28.55,2011-04-14 09:28:00,2011-06-24 09:40:00,167,2
17705,United Kingdom,1,2011-02,9,1823.52,17.7,2011-02-11 10:57:00,2011-12-06 13:45:00,2,8
17706,United Kingdom,1,2010-12,17,10504.49,27.5,2010-12-08 11:02:00,2011-12-05 13:34:00,3,7
17707,United Kingdom,1,2011-01,2,152.4,30.48,2011-01-07 13:30:00,2011-06-07 15:03:00,184,2
17708,United Kingdom,1,2011-01,2,267.08,7.63,2011-01-19 10:09:00,2011-06-05 10:12:00,186,2
17709,United Kingdom,1,2011-06,1,137.45,19.64,2011-06-23 11:55:00,2011-06-23 11:55:00,168,1
17711,United Kingdom,1,2011-02,2,385.1,16.74,2011-02-23 11:32:00,2011-11-29 11:40:00,9,2
17712,United Kingdom,1,2011-10,1,522.91,18.03,2011-10-26 12:28:00,2011-10-26 12:28:00,43,1
17714,United Kingdom,1,2011-01,1,153.0,15.3,2011-01-23 10:32:00,2011-01-23 10:32:00,319,1
17715,United Kingdom,1,2011-05,1,326.4,326.4,2011-05-23 12:32:00,2011-05-23 12:32:00,199,1
17716,United Kingdom,1,2011-03,11,5655.99,23.09,2011-03-17 10:38:00,2011-11-17 12:00:00,21,6
17718,United Kingdom,1,2011-04,1,139.35,23.23,2011-04-21 13:39:00,2011-04-21 13:39:00,231,1
17719,United Kingdom,1,2011-03,15,5396.04,19.69,2011-03-29 11:29:00,2011-11-02 10:36:00,36,8
17720,United Kingdom,1,2010-12,4,1195.94,23.92,2010-12-07 10:43:00,2011-11-13 15:04:00,25,4
17722,United Kingdom,1,2010-12,4,2424.04,21.08,2010-12-08 12:41:00,2011-09-04 15:22:00,95,4
17723,United Kingdom,1,2011-05,6,3276.4,327.64,2011-05-09 14:44:00,2011-08-04 18:37:00,126,4
17724,United Kingdom,1,2011-07,3,1033.0,25.83,2011-07-24 13:26:00,2011-09-29 15:26:00,70,2
17725,United Kingdom,1,2011-03,11,3439.08,17.91,2011-03-17 19:47:00,2011-11-23 16:34:00,15,9
17727,United Kingdom,1,2011-11,1,1060.25,16.06,2011-11-24 17:06:00,2011-11-24 17:06:00,14,1
17728,United Kingdom,1,2011-09,3,2876.01,17.43,2011-09-14 11:39:00,2011-12-06 08:52:00,2,3
17730,United Kingdom,1,2011-01,13,5298.48,24.3,2011-01-17 14:49:00,2011-12-06 15:43:00,2,10
17731,United Kingdom,1,2011-06,4,1240.11,18.51,2011-06-09 14:18:00,2011-09-21 15:02:00,78,3
17732,United Kingdom,1,2010-12,1,303.97,16.89,2010-12-02 09:29:00,2010-12-02 09:29:00,371,1
17733,United Kingdom,1,2011-03,2,692.19,19.78,2011-03-23 09:54:00,2011-11-01 08:16:00,37,2
17734,United Kingdom,1,2011-04,3,700.63,16.29,2011-04-20 10:04:00,2011-10-17 12:33:00,52,3
17735,United Kingdom,1,2010-12,19,13110.02,19.0,2010-12-07 10:32:00,2011-12-07 16:47:00,1,13
17736,United Kingdom,1,2011-08,3,377.44,15.1,2011-08-18 14:33:00,2011-11-30 15:36:00,8,3
17737,United Kingdom,1,2011-10,2,168.24,16.82,2011-10-12 14:42:00,2011-11-30 15:16:00,8,2
17738,United Kingdom,1,2011-03,4,1879.05,19.37,2011-03-02 16:26:00,2011-11-20 15:05:00,18,3
17739,United Kingdom,1,2010-12,7,2791.35,59.39,2010-12-14 14:26:00,2011-11-28 09:12:00,10,6
17742,United Kingdom,1,2011-01,2,355.11,23.67,2011-01-11 10:04:00,2011-08-18 15:28:00,112,2
17744,United Kingdom,1,2010-12,6,2322.4,17.08,2010-12-16 14:17:00,2011-12-06 12:11:00,2,5
17746,United Kingdom,1,2011-04,1,110.25,18.38,2011-04-13 14:31:00,2011-04-13 14:31:00,239,1
17747,United Kingdom,1,2011-08,1,71.4,71.4,2011-08-19 08:13:00,2011-08-19 08:13:00,111,1
17749,United Kingdom,1,2011-03,2,674.52,19.27,2011-03-28 13:39:00,2011-06-14 15:45:00,177,2
17750,United Kingdom,1,2011-06,9,1781.28,9.33,2011-06-28 15:44:00,2011-12-04 14:09:00,4,7
17752,United Kingdom,1,2010-12,1,80.64,80.64,2010-12-15 16:19:00,2010-12-15 16:19:00,358,1
17754,United Kingdom,1,2011-03,5,1772.26,19.26,2011-03-24 13:54:00,2011-12-09 11:20:00,0,5
17757,United Kingdom,1,2010-12,30,5601.34,7.57,2010-12-02 17:17:00,2011-12-08 15:31:00,0,13
17758,United Kingdom,1,2011-04,8,3456.7,8.39,2011-04-03 15:22:00,2011-11-20 14:45:00,18,6
17759,United Kingdom,1,2011-06,3,833.74,8.87,2011-06-23 13:35:00,2011-11-22 16:02:00,16,2
17760,United Kingdom,1,2010-12,2,287.59,11.5,2010-12-01 15:08:00,2011-11-18 10:56:00,20,2
17761,United Kingdom,1,2011-11,1,712.78,37.51,2011-11-07 10:23:00,2011-11-07 10:23:00,31,1
17763,United Kingdom,1,2011-03,1,15.0,15.0,2011-03-21 14:25:00,2011-03-21 14:25:00,262,1
17764,United Kingdom,1,2011-05,2,818.82,10.92,2011-05-12 16:11:00,2011-10-20 11:03:00,49,2
17765,United Kingdom,1,2011-03,3,371.88,6.52,2011-03-28 11:58:00,2011-07-04 12:41:00,157,3
17767,United Kingdom,1,2011-11,1,271.2,12.91,2011-11-24 14:42:00,2011-11-24 14:42:00,14,1
17768,United Kingdom,1,2011-06,3,2273.18,21.65,2011-06-26 13:46:00,2011-12-01 13:22:00,7,3
17769,United Kingdom,1,2011-01,10,3997.98,12.9,2011-01-23 11:15:00,2011-11-27 11:18:00,11,6
17770,United Kingdom,1,2011-03,5,1143.27,30.09,2011-03-02 13:35:00,2011-05-25 12:34:00,197,2
17771,United Kingdom,1,2011-01,2,245.33,4.63,2011-01-20 14:13:00,2011-10-14 11:43:00,55,2
17772,United Kingdom,1,2011-11,2,182.77,3.45,2011-11-29 10:57:00,2011-11-29 11:05:00,9,1
17774,United Kingdom,1,2011-02,4,1225.41,7.86,2011-02-07 13:13:00,2011-09-04 12:49:00,95,4
17775,United Kingdom,1,2011-03,1,56.4,18.8,2011-03-30 10:50:00,2011-03-30 10:50:00,253,1
17777,United Kingdom,1,2011-08,3,665.86,3.43,2011-08-31 14:35:00,2011-11-15 12:02:00,23,3
17779,United Kingdom,1,2011-07,3,658.57,8.03,2011-07-19 12:19:00,2011-11-18 14:15:00,20,3
17781,United Kingdom,1,2011-03,2,188.02,15.67,2011-03-31 19:54:00,2011-07-03 16:00:00,158,2
17783,United Kingdom,1,2011-04,2,283.47,4.23,2011-04-06 10:07:00,2011-09-28 16:07:00,71,2
17785,United Kingdom,1,2011-10,1,131.94,10.15,2011-10-17 13:43:00,2011-10-17 13:43:00,52,1
17786,United Kingdom,1,2011-01,2,278.74,3.87,2011-01-26 14:35:00,2011-09-15 12:51:00,84,2
17787,United Kingdom,1,2010-12,4,1865.19,13.92,2010-12-03 13:43:00,2011-07-10 11:24:00,151,4
17788,United Kingdom,1,2011-08,2,1112.95,278.24,2011-08-02 10:38:00,2011-09-27 10:09:00,72,2
17789,United Kingdom,1,2011-03,1,225.9,16.14,2011-03-03 13:14:00,2011-03-03 13:14:00,280,1
17790,United Kingdom,1,2010-12,14,1965.55,10.35,2010-12-10 10:47:00,2011-11-13 11:30:00,25,8
17791,United Kingdom,1,2011-11,1,106.1,10.61,2011-11-10 12:09:00,2011-11-10 12:09:00,28,1
17793,United Kingdom,1,2011-11,1,323.04,5.57,2011-11-14 14:24:00,2011-11-14 14:24:00,24,1
17795,United Kingdom,1,2011-03,2,350.39,7.62,2011-03-20 12:02:00,2011-06-13 12:36:00,178,2
17796,United Kingdom,1,2010-12,4,697.9,8.51,2010-12-05 12:23:00,2011-10-30 15:38:00,39,3
17797,United Kingdom,1,2011-06,3,780.43,7.03,2011-06-10 11:29:00,2011-11-17 13:21:00,21,2
17799,United Kingdom,1,2010-12,10,3055.93,7.49,2010-12-13 13:10:00,2011-11-17 15:16:00,21,7
17800,United Kingdom,1,2011-01,9,1198.01,11.63,2011-01-09 13:50:00,2011-11-02 12:57:00,36,8
17802,United Kingdom,1,2010-12,3,1285.04,9.18,2010-12-02 13:44:00,2011-09-18 14:56:00,81,3
17805,United Kingdom,1,2011-09,1,512.31,51.23,2011-09-27 11:49:00,2011-09-27 11:49:00,72,1
17806,United Kingdom,1,2011-11,1,546.04,12.7,2011-11-28 14:12:00,2011-11-28 14:12:00,10,1
17809,United Kingdom,1,2010-12,12,5411.91,88.72,2010-12-01 09:41:00,2011-11-23 12:59:00,15,8
17811,United Kingdom,1,2011-01,39,7831.03,9.21,2011-01-10 10:58:00,2011-12-05 13:46:00,3,12
17812,United Kingdom,1,2010-12,4,732.16,5.19,2010-12-06 15:27:00,2011-11-27 11:47:00,11,2
17813,United Kingdom,1,2011-09,5,1770.88,4.77,2011-09-29 15:57:00,2011-11-25 16:13:00,13,3
17816,United Kingdom,1,2010-12,4,36.56,2.15,2010-12-09 14:10:00,2011-11-03 11:34:00,35,4
17817,United Kingdom,1,2011-03,3,387.68,11.75,2011-03-07 17:30:00,2011-12-05 14:39:00,3,2
17819,United Kingdom,1,2010-12,7,3704.87,77.18,2010-12-03 14:26:00,2011-09-29 10:52:00,70,6
17824,United Kingdom,1,2011-10,1,298.4,22.95,2011-10-19 14:14:00,2011-10-19 14:14:00,50,1
17827,United Kingdom,1,2010-12,5,1995.46,9.07,2010-12-10 10:18:00,2011-12-04 15:00:00,4,3
17828,Malta,0,2011-06,4,1165.09,18.2,2011-06-08 08:31:00,2011-11-17 08:41:00,21,3
17829,United Arab Emirates,0,2011-02,1,889.24,29.64,2011-02-14 12:46:00,2011-02-14 12:46:00,297,1
17830,United Kingdom,1,2011-02,3,398.7,17.33,2011-02-24 10:15:00,2011-12-08 12:28:00,0,3
17831,United Kingdom,1,2011-11,1,35.4,17.7,2011-11-06 15:09:00,2011-11-06 15:09:00,32,1
17832,United Kingdom,1,2011-10,1,155.37,2.55,2011-10-21 11:43:00,2011-10-21 11:43:00,48,1
17835,United Kingdom,1,2011-11,3,350.64,5.75,2011-11-16 16:30:00,2011-12-07 11:48:00,1,2
17836,United Kingdom,1,2011-10,1,109.83,4.78,2011-10-23 16:13:00,2011-10-23 16:13:00,46,1
17837,United Kingdom,1,2011-06,8,1587.48,9.45,2011-06-29 16:44:00,2011-10-28 16:13:00,41,4
17838,United Kingdom,1,2010-12,5,2779.3,22.97,2010-12-02 15:55:00,2011-11-13 11:20:00,25,4
17839,United Kingdom,1,2011-10,1,338.8,6.05,2011-10-28 17:27:00,2011-10-28 17:27:00,41,1
17841,United Kingdom,1,2010-12,124,40967.72,5.23,2010-12-01 14:41:00,2011-12-08 12:07:00,0,13
17843,United Kingdom,1,2011-02,1,197.73,5.65,2011-02-09 15:33:00,2011-02-09 15:33:00,302,1
17844,Canada,0,2011-08,1,51.56,10.31,2011-08-25 11:27:00,2011-08-25 11:27:00,105,1
17848,United Kingdom,1,2010-12,9,901.2,17.67,2010-12-16 18:38:00,2011-09-19 16:49:00,80,8
17849,United Kingdom,1,2011-01,4,605.8,23.3,2011-01-10 11:59:00,2011-05-05 13:46:00,217,4
17850,United Kingdom,1,2010-12,34,5391.21,18.15,2010-12-01 08:26:00,2010-12-02 15:27:00,371,1
17852,United Kingdom,1,2011-11,2,114.34,4.76,2011-11-28 12:31:00,2011-11-28 12:36:00,10,1
17854,United Kingdom,1,2011-04,2,311.26,20.75,2011-04-26 16:53:00,2011-06-07 16:21:00,184,2
17855,United Kingdom,1,2010-12,1,208.97,12.29,2010-12-02 09:44:00,2010-12-02 09:44:00,371,1
17856,United Kingdom,1,2011-03,4,1418.03,94.54,2011-03-03 11:40:00,2011-12-08 09:40:00,0,3
17857,United Kingdom,1,2010-12,22,25301.54,527.12,2010-12-09 11:35:00,2011-12-05 13:13:00,3,11
17858,United Kingdom,1,2010-12,12,5155.66,25.91,2010-12-05 13:08:00,2011-12-04 11:56:00,4,9
17859,United Kingdom,1,2011-02,1,148.21,5.93,2011-02-08 10:32:00,2011-02-08 10:32:00,303,1
17860,United Kingdom,1,2010-12,1,252.8,4.36,2010-12-06 12:41:00,2010-12-06 12:41:00,367,1
17861,United Kingdom,1,2011-01,8,2100.8,9.46,2011-01-24 11:34:00,2011-12-06 16:21:00,2,5
17862,United Kingdom,1,2011-01,1,330.9,30.08,2011-01-20 12:23:00,2011-01-20 12:23:00,322,1
17863,United Kingdom,1,2010-12,6,3160.0,21.35,2010-12-05 13:21:00,2011-10-11 13:45:00,58,6
17864,United Kingdom,1,2011-03,3,597.5,5.86,2011-03-09 11:44:00,2011-11-27 11:15:00,11,3
17865,United Kingdom,1,2010-12,20,10524.22,28.52,2010-12-10 14:53:00,2011-11-09 12:08:00,29,11
17866,United Kingdom,1,2011-07,1,329.65,36.63,2011-07-20 11:07:00,2011-07-20 11:07:00,141,1
17867,United Kingdom,1,2011-02,6,1197.1,15.15,2011-02-24 12:25:00,2011-11-09 14:15:00,29,4
17869,United Kingdom,1,2010-12,5,428.18,10.7,2010-12-06 17:16:00,2011-08-24 16:16:00,106,4
17870,United Kingdom,1,2010-12,12,1894.35,6.79,2010-12-08 08:12:00,2011-12-07 15:07:00,1,7
17871,United Kingdom,1,2011-05,1,155.9,15.59,2011-05-19 11:32:00,2011-05-19 11:32:00,203,1
17873,United Kingdom,1,2010-12,5,1729.78,40.23,2010-12-01 14:54:00,2011-09-20 16:41:00,79,5
17874,United Kingdom,1,2011-03,6,683.46,14.86,2011-03-29 11:25:00,2011-06-07 12:54:00,184,3
17877,United Kingdom,1,2011-06,1,237.61,19.8,2011-06-22 13:00:00,2011-06-22 13:00:00,169,1
17878,United Kingdom,1,2011-10,1,379.45,14.59,2011-10-27 11:24:00,2011-10-27 11:24:00,42,1
17879,United Kingdom,1,2011-06,1,178.52,29.75,2011-06-19 12:36:00,2011-06-19 12:36:00,172,1
17880,United Kingdom,1,2010-12,1,458.92,17.65,2010-12-10 10:21:00,2010-12-10 10:21:00,363,1
17881,United Kingdom,1,2011-02,1,133.35,16.67,2011-02-08 17:16:00,2011-02-08 17:16:00,303,1
17883,United Kingdom,1,2011-04,4,671.77,4.63,2011-04-07 19:16:00,2011-12-06 17:49:00,2,4
17884,United Kingdom,1,2010-12,4,717.45,6.13,2010-12-03 12:11:00,2011-12-06 11:33:00,2,3
17885,United Kingdom,1,2011-11,1,190.19,2.97,2011-11-27 14:40:00,2011-11-27 14:40:00,11,1
17886,United Kingdom,1,2011-04,3,899.61,8.25,2011-04-04 12:34:00,2011-11-08 10:09:00,30,3
17887,United Kingdom,1,2011-08,1,111.35,11.14,2011-08-02 17:29:00,2011-08-02 17:29:00,128,1
17888,United Kingdom,1,2010-12,8,726.05,10.84,2010-12-17 13:56:00,2011-11-18 13:45:00,20,7
17889,United Kingdom,1,2011-01,2,203.87,9.71,2011-01-21 17:14:00,2011-05-11 16:26:00,211,2
17890,United Kingdom,1,2010-12,2,602.09,6.41,2010-12-13 15:12:00,2011-01-21 11:19:00,321,2
17891,United Kingdom,1,2011-06,1,203.86,6.0,2011-06-30 20:08:00,2011-06-30 20:08:00,161,1
17892,United Kingdom,1,2011-07,3,244.1,8.72,2011-07-07 12:56:00,2011-10-14 16:49:00,55,2
17893,United Kingdom,1,2011-04,1,112.25,7.02,2011-04-28 13:50:00,2011-04-28 13:50:00,224,1
17894,United Kingdom,1,2010-12,8,1119.39,5.83,2010-12-08 14:50:00,2011-09-29 09:23:00,70,4
17895,United Kingdom,1,2011-10,1,98.0,6.13,2011-10-26 17:00:00,2011-10-26 17:00:00,43,1
17896,United Kingdom,1,2011-11,1,256.32,128.16,2011-11-16 13:59:00,2011-11-16 13:59:00,22,1
17897,United Kingdom,1,2010-12,3,566.6,4.97,2010-12-01 12:31:00,2011-06-20 11:23:00,171,2
17898,United Kingdom,1,2011-05,2,152.06,5.43,2011-05-16 17:13:00,2011-09-15 14:56:00,84,2
17899,United Kingdom,1,2011-07,1,155.8,4.87,2011-07-03 14:58:00,2011-07-03 14:58:00,158,1
17900,United Kingdom,1,2011-06,2,112.2,18.7,2011-06-02 14:28:00,2011-06-02 14:38:00,189,1
17901,United Kingdom,1,2011-11,1,110.38,5.81,2011-11-10 17:29:00,2011-11-10 17:29:00,28,1
17904,United Kingdom,1,2011-11,1,191.67,5.04,2011-11-18 12:57:00,2011-11-18 12:57:00,20,1
17905,United Kingdom,1,2010-12,4,800.24,23.54,2010-12-01 13:21:00,2011-09-29 17:33:00,70,3
17906,United Kingdom,1,2011-04,1,72.9,6.08,2011-04-06 17:25:00,2011-04-06 17:25:00,246,1
17908,United Kingdom,1,2010-12,1,243.28,4.19,2010-12-01 11:45:00,2010-12-01 11:45:00,372,1
17911,United Kingdom,1,2011-11,1,366.23,9.39,2011-11-30 14:52:00,2011-11-30 14:52:00,8,1
17912,United Kingdom,1,2010-12,5,311.01,8.18,2010-12-10 11:11:00,2011-02-02 14:25:00,309,2
17913,United Kingdom,1,2010-12,2,411.6,6.98,2010-12-19 11:35:00,2011-10-12 10:45:00,57,2
17914,United Kingdom,1,2011-12,1,336.43,4.21,2011-12-06 11:58:00,2011-12-06 11:58:00,2,1
17917,United Kingdom,1,2010-12,3,341.28,3.63,2010-12-12 12:08:00,2011-10-25 13:20:00,44,3
17919,United Kingdom,1,2011-09,1,1304.04,56.7,2011-09-12 13:41:00,2011-09-12 13:41:00,87,1
17920,United Kingdom,1,2010-12,17,4192.2,6.03,2010-12-01 11:49:00,2011-12-05 14:29:00,3,10
17921,United Kingdom,1,2011-03,4,826.52,5.7,2011-03-18 13:19:00,2011-10-06 18:56:00,63,4
17923,United Kingdom,1,2011-03,1,207.5,207.5,2011-03-02 15:15:00,2011-03-02 15:15:00,281,1
17924,United Kingdom,1,2010-12,7,2962.5,95.56,2010-12-01 10:51:00,2011-11-28 09:11:00,10,4
